Date,Service,log.dd.version,@log.total_tokens,@log.invoke_chain_time_in_seconds,Message
2024-04-11T14:56:26.670Z,"""cape-core""","""1.755.0""",2263,3.5036869049072300,Producing a BNGN evaluation for 765d2340-1113-421f-a82d-4cfd589d0f2e
2024-04-11T14:56:10.353Z,"""cape-core""","""1.755.0""",360,1.5149197578430200,Producing a PHSH evaluation for 628bc2b3-1604-4941-814a-4c70ee32cdcd
2024-04-11T14:55:56.634Z,"""cape-core""","""1.755.0""",556,0.9133791923522950,Producing a PHSH evaluation for f9cff3af-94b1-4768-8260-4a6d25b74bb0
2024-04-11T14:55:52.532Z,"""cape-core""","""1.755.0""",296,0.9785139560699460,Producing a PHSH evaluation for b3de16f7-1828-45b0-bb30-4cd972c909e2
2024-04-11T14:55:10.218Z,"""cape-core""","""1.755.0""",1603,0.9867594242095950,Producing a PHSH evaluation for cd22231a-3cbd-4d7b-805f-420b6e02a50d
2024-04-11T14:55:02.040Z,"""cape-core""","""1.755.0""",730,0.8540105819702150,Producing a PHSH evaluation for c8a87280-d0d6-4b68-883f-4790a5c8cf07
2024-04-11T14:51:55.312Z,"""cape-core""","""1.755.0""",1709,1.0274240970611600,Producing a PHSH evaluation for 9d47eb46-6441-4a63-b76f-48d543a0faba
2024-04-11T14:50:50.536Z,"""cape-core""","""1.755.0""",1466,3.6596803665161100,Producing a PHSH evaluation for a477b75c-af68-4161-a7b4-484b871bafd9
2024-04-11T14:48:33.543Z,"""cape-core""","""1.755.0""",790,2.9204673767089800,Producing a BNGN evaluation for a32fc677-9660-48f4-beb3-469e231f2744
2024-04-11T14:48:27.796Z,"""cape-core""","""1.755.0""",994,0.962127685546875,Producing a PHSH evaluation for ee052e3b-ed4e-4aed-a29b-430982ceefea
2024-04-11T14:48:14.636Z,"""cape-core""","""1.755.0""",1030,1.6279118061065700,Producing a BEC evaluation for bfaf4eef-8664-43a2-a355-4dac0c450acc
2024-04-11T14:48:12.295Z,"""cape-core""","""1.755.0""",1030,1.1082508563995400,Producing a BEC evaluation for 2f9b3a84-ab28-434a-82a2-45e4d109798e
2024-04-11T14:48:04.562Z,"""cape-core""","""1.755.0""",1474,2.2125749588012700,Producing a BEC evaluation for 87038402-6e2d-4c9f-9f6b-468993a059eb
2024-04-11T14:47:44.436Z,"""cape-core""","""1.755.0""",809,0.9286222457885740,Producing a PHSH evaluation for f783db05-d08f-4cf4-87e7-46613f51a271
2024-04-11T14:44:31.272Z,"""cape-core""","""1.755.0""",1469,1.862147569656370,Producing a PHSH evaluation for 56e51ad0-40b6-4e86-98b2-4b8f2de5e6c2
2024-04-11T14:44:15.114Z,"""cape-core""","""1.755.0""",1476,1.1066884994506800,Producing a PHSH evaluation for a45276cf-6628-49c0-a5bc-4bb02ac63680
2024-04-11T14:44:14.126Z,"""cape-core""","""1.755.0""",1483,1.2730112075805700,Producing a PHSH evaluation for 738df841-b4e5-43a6-9572-4f2c4f7a9b9b
2024-04-11T14:40:45.532Z,"""cape-core""","""1.755.0""",472,1.9321448802948000,Producing a PHSH evaluation for 2980d4e0-bd09-4500-874f-45c0c96949f8
2024-04-11T14:40:33.607Z,"""cape-core""","""1.755.0""",1413,1.1209323406219500,Producing a GREY evaluation for 2df890aa-43b3-46f5-a805-4e69380f7bc2
2024-04-11T14:39:38.587Z,"""cape-core""","""1.755.0""",1713,1.1959803104400600,Producing a PHSH evaluation for b00a56f9-e61e-416b-b9ef-4abc124a1238
2024-04-11T14:39:14.193Z,"""cape-core""","""1.755.0""",1489,3.514713764190670,Producing a BEC evaluation for 0650ab31-7eec-47b8-a2e6-4d66a61ec33f
2024-04-11T14:38:39.488Z,"""cape-core""","""1.755.0""",319,3.883385419845580,Producing a PHSH evaluation for 7038a0ae-b384-486d-910d-4dd1683fbd1e
2024-04-11T14:38:33.698Z,"""cape-core""","""1.755.0""",275,1.4522240161895800,Producing a PHSH evaluation for 5d518f33-0a10-408a-9f0f-4a10312c36fa
2024-04-11T14:38:33.249Z,"""cape-core""","""1.755.0""",319,1.021026849746700,Producing a PHSH evaluation for f1eb9689-faa2-4478-a5d9-47963cca1307
2024-04-11T14:36:21.890Z,"""cape-core""","""1.755.0""",1248,1.7300705909729000,Producing a SPAM evaluation for dae55214-7541-42a3-bc2e-400f270266a8
2024-04-11T14:35:39.091Z,"""cape-core""","""1.755.0""",1431,2.370086193084720,Producing a PHSH evaluation for 55c2ecff-1300-4cec-835a-45eea4d11b7e
2024-04-11T14:34:24.605Z,"""cape-core""","""1.755.0""",460,0.8287575244903560,Producing a PHSH evaluation for c257e34f-75e8-4937-891d-4570f97af5cd
2024-04-11T14:33:15.012Z,"""cape-core""","""1.755.0""",1668,0.9997284412384030,Producing a SPAM evaluation for 98378b85-0d94-4393-a7ec-48c1c1616606
2024-04-11T14:33:12.903Z,"""cape-core""","""1.755.0""",507,0.9162776470184330,Producing a SPAM evaluation for 88cee24f-1efb-4e03-ad80-43670ee0d715
2024-04-11T14:33:03.228Z,"""cape-core""","""1.755.0""",508,1.0474951267242400,Producing a SPAM evaluation for 3b8c373f-90fc-41c5-8e68-41cece4d7026
2024-04-11T14:29:29.199Z,"""cape-core""","""1.755.0""",1698,3.5856823921203600,Producing a PHSH evaluation for 767ad8f8-d43a-47fa-a06a-4b6cae5fc47d
2024-04-11T14:28:57.001Z,"""cape-core""","""1.755.0""",1072,1.1873292922973600,Producing a PHSH evaluation for 734baccf-0cb0-4fef-a58f-4c7b7b6c8453
2024-04-11T14:26:58.298Z,"""cape-core""","""1.755.0""",762,2.3461170196533200,Producing a SPAM evaluation for 19eac30d-b98c-4ed1-b040-4a8c05e8f528
2024-04-11T14:26:44.606Z,"""cape-core""","""1.755.0""",1688,1.0076611042022700,Producing a PHSH evaluation for feac02fd-768c-411d-9332-46451b14a6a1
2024-04-11T14:26:40.947Z,"""cape-core""","""1.755.0""",1688,4.2014079093933100,Producing a PHSH evaluation for ebc2a7da-2d2d-49ef-8c7b-4ac58b299e21
2024-04-11T14:26:36.765Z,"""cape-core""","""1.755.0""",5866,1.9370534420013400,Producing a GREY evaluation for d92efe9c-b6ae-4c59-b700-44154c089465
2024-04-11T14:25:32.435Z,"""cape-core""","""1.755.0""",1700,1.5200376510620100,Producing a PHSH evaluation for 78ab01a8-6e13-4b90-8ece-4be12a1151b7
2024-04-11T14:25:12.975Z,"""cape-core""","""1.755.0""",5883,1.377903699874880,Producing a GREY evaluation for b3c9161b-acc8-4c09-91cb-45413266d830
2024-04-11T14:24:20.546Z,"""cape-core""","""1.755.0""",471,0.9572963714599610,Producing a PHSH evaluation for c5958809-6164-4e9e-b283-4d4e919d0f2f
2024-04-11T14:24:17.661Z,"""cape-core""","""1.755.0""",1700,0.910942554473877,Producing a PHSH evaluation for 2fb2d25c-1190-407f-9bde-445dd16264ef
2024-04-11T14:23:55.380Z,"""cape-core""","""1.755.0""",538,1.4245164394378700,Producing a BNGN evaluation for a61ae222-266e-4f6b-9a19-459d75413856
2024-04-11T14:22:59.631Z,"""cape-core""","""1.755.0""",2018,1.228971004486080,Producing a GREY evaluation for c845ed20-a1de-4bb8-8569-4446991059ac
2024-04-11T14:22:52.195Z,"""cape-core""","""1.755.0""",586,0.9328007698059080,Producing a PHSH evaluation for 36f1b9f1-8b90-4237-8d01-4db23c4af932
2024-04-11T14:22:46.389Z,"""cape-core""","""1.755.0""",312,0.8414251804351810,Producing a PHSH evaluation for 39d324af-005d-4ca0-9c0f-4ea66bec7273
2024-04-11T14:22:22.112Z,"""cape-core""","""1.755.0""",2695,1.2158222198486300,Producing a PHSH evaluation for b9470a52-86cc-44ab-b1f2-48c35a70a842
2024-04-11T14:22:12.198Z,"""cape-core""","""1.755.0""",942,2.523743152618410,Producing a SPAM evaluation for 901b2ecc-db03-4b42-8e55-47cbe1c5e43e
2024-04-11T14:22:07.872Z,"""cape-core""","""1.755.0""",942,0.9005038738250730,Producing a SPAM evaluation for 101aaaab-8e9f-46e6-9661-482b4d9ea570
2024-04-11T14:22:03.308Z,"""cape-core""","""1.755.0""",5865,2.1154143810272200,Producing a GREY evaluation for c2cc16fe-64a1-4399-a0f5-4d84fc301d78
2024-04-11T14:22:01.639Z,"""cape-core""","""1.755.0""",912,1.0945041179657000,Producing a SPAM evaluation for 8d073864-01dc-4eee-ad6b-44ebab3f86a9
2024-04-11T14:21:40.499Z,"""cape-core""","""1.755.0""",5847,2.1502151489257800,Producing a GREY evaluation for 2c9b3687-67ac-4036-8c37-48688baba157
2024-04-11T14:21:23.376Z,"""cape-core""","""1.755.0""",547,0.8999807834625240,Producing a PHSH evaluation for 3f9d69db-bafa-4910-8f76-418399dc3859
2024-04-11T14:21:08.338Z,"""cape-core""","""1.755.0""",5849,2.429874897003170,Producing a GREY evaluation for 620fede0-0690-4c42-bc18-4f9ea4192cb9
2024-04-11T14:19:07.815Z,"""cape-core""","""1.755.0""",414,1.0996325016021700,Producing a SPAM evaluation for 31e64929-93a7-4e49-a5ad-4de0e1945997
2024-04-11T14:18:49.014Z,"""cape-core""","""1.755.0""",922,1.1837432384491000,Producing a SPAM evaluation for 9d604d2f-6481-43e6-980e-4510c322b9cb
2024-04-11T14:18:22.285Z,"""cape-core""","""1.755.0""",348,1.117494821548460,Producing a PHSH evaluation for 7c994600-19d7-48b3-8094-40735807e780
2024-04-11T14:17:06.919Z,"""cape-core""","""1.755.0""",792,1.189683437347410,Producing a PHSH evaluation for c729b334-946c-422b-ac5d-443d32fdd566
2024-04-11T14:17:02.269Z,"""cape-core""","""1.755.0""",1066,4.2197794914245600,Producing a PHSH evaluation for d4e0d47d-9709-4fc1-9206-49852987e689
2024-04-11T14:14:03.455Z,"""cape-core""","""1.755.0""",352,0.9039661884307860,Producing a PHSH evaluation for 8ebb910e-d11c-421f-a951-4e4637692281
2024-04-11T14:11:46.464Z,"""cape-core""","""1.755.0""",686,1.6226623058319100,Producing a PHSH evaluation for c2f8ab60-6c94-4f81-82a4-48eed334dbd8
2024-04-11T14:11:35.810Z,"""cape-core""","""1.755.0""",499,0.8236677646636960,Producing a PHSH evaluation for c3cd63f4-80f4-4a77-ab34-4af9bcf28e1a
2024-04-11T14:11:34.611Z,"""cape-core""","""1.755.0""",469,1.4367804527282700,Producing a PHSH evaluation for eb114fb0-7e50-4628-a392-4128889db4ad
2024-04-11T14:10:49.497Z,"""cape-core""","""1.755.0""",431,3.5074572563171400,Producing a PHSH evaluation for c23b5a81-fd65-440c-be00-48f072d3c3ca
2024-04-11T14:09:59.905Z,"""cape-core""","""1.755.0""",643,0.9762442111968990,Producing a PHSH evaluation for 22e4bad5-0d90-4bb1-b199-4a611627a824
2024-04-11T14:09:50.057Z,"""cape-core""","""1.755.0""",451,0.832970142364502,Producing a PHSH evaluation for 7cf88396-a4c4-464d-bf10-4fad6a16b374
2024-04-11T14:09:23.534Z,"""cape-core""","""1.755.0""",519,0.8691833019256590,Producing a PHSH evaluation for 6154a014-aa76-434c-9b85-4b89022bcb8c
2024-04-11T14:09:04.110Z,"""cape-core""","""1.755.0""",1106,1.1269347667694100,Producing a GREY evaluation for 11bfb0eb-932b-41f0-9d24-45fc5b29204c
2024-04-11T14:08:53.456Z,"""cape-core""","""1.755.0""",430,0.8978128433227540,Producing a PHSH evaluation for 3b9abef0-1933-4b26-ab31-420b2c7cfe6d
2024-04-11T14:04:04.394Z,"""cape-core""","""1.755.0""",752,2.1831905841827400,Producing a GREY evaluation for b240d67f-7289-4da2-ae48-40644bfe4817
2024-04-11T14:03:59.297Z,"""cape-core""","""1.755.0""",775,1.0898847579956100,Producing a SPAM evaluation for 0e2e63fc-712f-4d7f-92e9-4c9eaa04344a
2024-04-11T14:03:58.393Z,"""cape-core""","""1.755.0""",442,0.8896641731262210,Producing a PHSH evaluation for 127145c9-7de3-411a-82a8-4bb8a635ed2f
2024-04-11T14:03:48.717Z,"""cape-core""","""1.755.0""",1810,0.8662278652191160,Producing a SPAM evaluation for 99612f8f-f54e-4249-bf59-4013a57cdb09
2024-04-11T14:03:35.467Z,"""cape-core""","""1.755.0""",418,1.218562126159670,Producing a PHSH evaluation for 23cb097b-4059-4532-bef1-4f8cd19dbd44
2024-04-11T14:01:01.489Z,"""cape-core""","""1.755.0""",420,1.9758241176605200,Producing a PHSH evaluation for 1b882455-4687-49f9-9536-46327246c924
2024-04-11T13:58:35.741Z,"""cape-core""","""1.755.0""",444,1.1662566661834700,Producing a PHSH evaluation for fcf506a0-1997-4a6e-8567-4f89b54dd758
2024-04-11T13:57:35.977Z,"""cape-core""","""1.755.0""",612,2.7455601692199700,Producing a PHSH evaluation for fe5939a5-ee67-4f6e-90e5-445bc2a8c760
2024-04-11T13:56:13.163Z,"""cape-core""","""1.755.0""",467,3.6907541751861600,Producing a SPAM evaluation for 8751975d-4513-406c-a514-4bf34c11741d
2024-04-11T13:55:56.207Z,"""cape-core""","""1.755.0""",607,1.5882127285003700,Producing a SPAM evaluation for 41e48530-f3c3-45e5-83c7-4ab7ea506800
2024-04-11T13:54:02.465Z,"""cape-core""","""1.755.0""",464,1.753082036972050,Producing a SPAM evaluation for a42f7e8c-a6d2-4784-a435-43e84be4322a
2024-04-11T13:51:49.138Z,"""cape-core""","""1.755.0""",300,0.8630580902099610,Producing a BNGN evaluation for 5e10fcaa-bd61-442f-b862-497252c0f4ae
2024-04-11T13:50:41.678Z,"""cape-core""","""1.755.0""",545,1.215536117553710,Producing a PHSH evaluation for cdbe5365-38db-4b53-8cf8-4fc7fe9c3631
2024-04-11T13:49:31.956Z,"""cape-core""","""1.755.0""",274,1.3341593742370600,Producing a BEC evaluation for ead7f4fd-d1f2-4750-be22-46903333f171
2024-04-11T13:49:25.790Z,"""cape-core""","""1.755.0""",274,1.1245322227478000,Producing a BNGN evaluation for 2bde3e55-99c6-45c5-a10e-4b66ff79d08d
2024-04-11T13:48:44.312Z,"""cape-core""","""1.755.0""",339,0.777169942855835,Producing a PHSH evaluation for b945e2b6-e303-4017-9ab0-423058d96453
2024-04-11T13:47:35.098Z,"""cape-core""","""1.755.0""",395,0.7628943920135500,Producing a PHSH evaluation for 3529c767-9b2b-4b82-9574-490ae09f2e95
2024-04-11T13:47:27.627Z,"""cape-core""","""1.755.0""",2354,0.9358055591583250,Producing a PHSH evaluation for a08764e5-70ba-4b8c-9cac-4a59a35dbb67
2024-04-11T13:47:24.702Z,"""cape-core""","""1.755.0""",2347,0.9549291133880620,Producing a PHSH evaluation for ff7dd8d1-8929-4ae6-a934-4af5f996e545
2024-04-11T13:47:22.416Z,"""cape-core""","""1.755.0""",1404,2.9020283222198500,Producing a BNGN evaluation for 0c6e9597-9225-4697-8c52-4a90e3610f1c
2024-04-11T13:47:20.642Z,"""cape-core""","""1.755.0""",2355,1.2579636573791500,Producing a PHSH evaluation for 1ba382a1-e565-4a05-aa05-4eaf716b3b99
2024-04-11T13:47:14.267Z,"""cape-core""","""1.755.0""",2349,1.1099181175231900,Producing a PHSH evaluation for 21f51bda-115e-4fc2-97d9-420afaf497e4
2024-04-11T13:47:12.522Z,"""cape-core""","""1.755.0""",2349,1.5257289409637500,Producing a PHSH evaluation for 60ea6e3b-aa49-4ba1-bfa0-4d2e4676a059
2024-04-11T13:46:13.590Z,"""cape-core""","""1.755.0""",1509,1.6074919700622600,Producing a BNGN evaluation for 9216a5d2-4dd3-41c2-bcbb-4bcf1dfe0bb9
2024-04-11T13:46:05.121Z,"""cape-core""","""1.755.0""",443,1.7196075916290300,Producing a PHSH evaluation for caa358e8-c747-4ce1-995b-4075a6080f00
2024-04-11T13:45:42.068Z,"""cape-core""","""1.755.0""",540,1.2605006694793700,Producing a PHSH evaluation for 875756f4-4ee8-45b7-bb39-46e45bae5101
2024-04-11T13:45:34.700Z,"""cape-core""","""1.755.0""",1048,1.190678358078000,Producing a PHSH evaluation for 1824de8c-1b2e-4ccc-9e2d-41534ed5a235
2024-04-11T13:45:02.208Z,"""cape-core""","""1.755.0""",759,1.39337158203125,Producing a BNGN evaluation for 42c2b5bb-94ab-458b-8f18-4ff83fc32f85
2024-04-11T13:41:59.331Z,"""cape-core""","""1.755.0""",3966,1.2605483531951900,Producing a SPAM evaluation for 63351d04-d25b-4463-93b7-4925fba7d918
2024-04-11T13:41:38.320Z,"""cape-core""","""1.755.0""",1088,2.244230031967160,Producing a PHSH evaluation for 2a0bf1c5-8c2d-4f10-895b-4168f7b19db7
2024-04-11T13:41:18.228Z,"""cape-core""","""1.755.0""",5698,1.3675034046173100,Producing a PHSH evaluation for e116ce62-4ab2-4c40-b5fd-433437cdc590
2024-04-11T13:40:50.473Z,"""cape-core""","""1.755.0""",5749,1.5965497493743900,Producing a PHSH evaluation for 63e35e10-5045-4526-b702-412ff94f32a6
2024-04-11T13:40:46.893Z,"""cape-core""","""1.755.0""",1628,0.8979079723358150,Producing a SPAM evaluation for 59907f54-ff01-4811-89f8-45f7b8082c2b
2024-04-11T13:40:44.186Z,"""cape-core""","""1.755.0""",7702,1.5664713382720900,Producing a BNGN evaluation for 00a67da0-8207-432c-a447-4b2a458a778e
2024-04-11T13:40:14.178Z,"""cape-core""","""1.755.0""",4085,3.283662796020510,Producing a BNGN evaluation for 1952fe21-0ebd-4a77-8fae-44968639ff9d
2024-04-11T13:39:52.999Z,"""cape-core""","""1.755.0""",413,1.0530142784118700,Producing a PHSH evaluation for 9c059394-1959-4c6f-b4d7-4df6eb1826ea
2024-04-11T13:39:19.268Z,"""cape-core""","""1.755.0""",339,0.8974723815917970,Producing a PHSH evaluation for c95ef641-1626-46a6-abaa-4d6d07cdea4d
2024-04-11T13:36:51.305Z,"""cape-core""","""1.755.0""",4383,1.4453940391540500,Producing a PHSH evaluation for edf967a4-d05f-4635-a7bc-430e4e05f97f
2024-04-11T13:36:32.408Z,"""cape-core""","""1.755.0""",519,1.1480300426483200,Producing a PHSH evaluation for ecae8fe7-c87b-4355-b6bd-44c95937da9e
2024-04-11T13:36:22.457Z,"""cape-core""","""1.755.0""",319,0.9854226112365720,Producing a PHSH evaluation for 89c77e7d-b575-440d-a01e-4fce6438cc79
2024-04-11T13:36:08.640Z,"""cape-core""","""1.755.0""",571,0.9502131938934330,Producing a PHSH evaluation for dcea1d0d-e704-4e08-b6f3-473cc0d12cae
2024-04-11T13:35:29.442Z,"""cape-core""","""1.755.0""",658,2.418473958969120,Producing a PHSH evaluation for b3b12cc2-8865-48df-91a1-441aa56b44f4
2024-04-11T13:35:17.322Z,"""cape-core""","""1.755.0""",11114,2.190329074859620,Producing a BEC evaluation for 80669b72-8659-4a6e-8177-47aa36c703f3
2024-04-11T13:34:10.726Z,"""cape-core""","""1.755.0""",770,0.9831924438476560,Producing a PHSH evaluation for 8fa04914-4c2d-49ac-8809-4fd08f779dc3
2024-04-11T13:33:43.767Z,"""cape-core""","""1.755.0""",382,2.4067916870117200,Producing a PHSH evaluation for 2e530809-7572-43b9-9e6a-4f1b5535481f
2024-04-11T13:33:11.659Z,"""cape-core""","""1.755.0""",586,1.14705491065979,Producing a PHSH evaluation for aaa1be4e-f5c5-4b57-8ce4-40ddbc9235e3
2024-04-11T13:32:45.794Z,"""cape-core""","""1.755.0""",2587,1.3623840808868400,Producing a SPAM evaluation for a629415d-49e8-4ed9-899e-45558d3f822f
2024-04-11T13:31:23.174Z,"""cape-core""","""1.755.0""",2335,1.2010786533355700,Producing a PHSH evaluation for 7b035aec-5f72-4201-b87f-435427d72503
2024-04-11T13:29:52.284Z,"""cape-core""","""1.755.0""",351,0.9494380950927730,Producing a PHSH evaluation for b88df458-d7f4-4e72-bf4d-4499d06e2716
2024-04-11T13:28:39.228Z,"""cape-core""","""1.755.0""",448,0.9913430213928220,Producing a PHSH evaluation for bd53c129-0457-48d9-b2ae-464504115bf9
2024-04-11T13:28:39.225Z,"""cape-core""","""1.755.0""",448,0.9298021793365480,Producing a PHSH evaluation for 7ee352fb-d6f8-4da1-a441-42a83ccd116e
2024-04-11T13:28:15.607Z,"""cape-core""","""1.755.0""",325,1.0244393348693800,Producing a PHSH evaluation for 69efb834-aff4-4d16-a1a6-416570b74f79
2024-04-11T13:27:53.370Z,"""cape-core""","""1.755.0""",906,1.1216800212860100,Producing a PHSH evaluation for e2dfc25a-fbfa-4cf6-b22b-45e9a8f050c3
2024-04-11T13:25:48.095Z,"""cape-core""","""1.755.0""",608,3.6924350261688200,Producing a PHSH evaluation for f9122906-dbf7-4795-b25d-4d830e746b58
2024-04-11T13:23:15.884Z,"""cape-core""","""1.755.0""",292,1.307305097579960,Producing a PHSH evaluation for 365e78ab-9db5-43e1-8220-43c6722d7a74
2024-04-11T13:22:55.616Z,"""cape-core""","""1.755.0""",318,0.8608367443084720,Producing a PHSH evaluation for 65644f39-06c3-4e58-994d-4796664c06fa
2024-04-11T13:22:54.522Z,"""cape-core""","""1.755.0""",318,0.904029369354248,Producing a PHSH evaluation for 7396e128-8e6b-44e8-a5ef-47009d52c7dd
2024-04-11T13:21:58.431Z,"""cape-core""","""1.755.0""",532,1.0948543548584000,Producing a PHSH evaluation for d6b83f6e-c5c4-4490-9f3f-4a02fb1a99a3
2024-04-11T13:17:45.780Z,"""cape-core""","""1.755.0""",1412,0.9881608486175540,Producing a GREY evaluation for 55d09611-0058-4fe7-9ed9-4e091fd024cf
2024-04-11T13:17:28.768Z,"""cape-core""","""1.755.0""",678,1.149923324584960,Producing a PHSH evaluation for f511c5d9-937a-4445-baa6-4a5b930f46f5
2024-04-11T13:17:27.740Z,"""cape-core""","""1.755.0""",674,1.0397233963012700,Producing a PHSH evaluation for 33152c89-d9ea-4223-9931-4a3d28d5c7b0
2024-04-11T13:17:27.617Z,"""cape-core""","""1.755.0""",678,1.2562782764434800,Producing a PHSH evaluation for 2207cce6-3c6f-4ab3-ad96-4ffea08f095c
2024-04-11T13:17:26.937Z,"""cape-core""","""1.755.0""",644,1.245478868484500,Producing a PHSH evaluation for 4690529c-197e-40c3-9094-400b1ff47c6e
2024-04-11T13:17:24.703Z,"""cape-core""","""1.755.0""",674,1.0169682502746600,Producing a PHSH evaluation for 4e914486-58a1-4c07-916b-46eeb8efd33c
2024-04-11T13:17:23.743Z,"""cape-core""","""1.755.0""",560,1.119502067565920,Producing a PHSH evaluation for d1899094-2144-48f2-986f-4bc478496d83
2024-04-11T13:16:47.636Z,"""cape-core""","""1.755.0""",4248,1.8025898933410600,Producing a SPAM evaluation for 9600f968-8548-498e-b9ff-43d30764459d
2024-04-11T13:16:39.088Z,"""cape-core""","""1.755.0""",686,3.007539987564090,Producing a SPAM evaluation for 67949d20-7e96-4695-83d4-4ceb0db8050f
2024-04-11T13:14:50.068Z,"""cape-core""","""1.755.0""",541,3.2489664554595900,Producing a PHSH evaluation for 98f19b95-95f1-461a-bda0-468729fcc601
2024-04-11T13:14:15.532Z,"""cape-core""","""1.755.0""",415,0.9199986457824710,Producing a BNGN evaluation for 938f174c-f68b-46c6-840b-4ce3e77ea881
2024-04-11T13:13:38.739Z,"""cape-core""","""1.755.0""",872,2.9105679988861100,Producing a PHSH evaluation for 758c16dd-3002-464d-9fef-464b2797ba3e
2024-04-11T13:12:42.711Z,"""cape-core""","""1.755.0""",1336,4.02560830116272,Producing a BNGN evaluation for 31f3331d-62a5-4ba8-8f6c-4290ef716e62
2024-04-11T13:12:35.521Z,"""cape-core""","""1.755.0""",566,0.9906058311462400,Producing a PHSH evaluation for 58822764-517d-4ccb-8749-46edf4cc4d09
2024-04-11T13:11:23.585Z,"""cape-core""","""1.755.0""",859,1.074714183807370,Producing a BEC evaluation for 7bcf1d5c-c25b-4254-b611-4b92959f3e9a
